Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
877,19-0724-EX1,Transfer from Capital/Operations - City Wide to Frank W Reilly Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-25101-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,25101 Frank W Reilly Elementary School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$41,180",
878,19-0724-EX1,Transfer from Capital/Operations - City Wide to Harold Washington Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2019-24921-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,24921 Harold Washington Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$41,180",
879,19-0724-EX1,Transfer from Capital/Operations - City Wide to Bronzeville Scholastic Academy High School,Adustment to negative capital funds,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,55191 Bronzeville Scholastic Academy High School,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$42,178",
880,19-0724-EX1,Transfer from Plato Learning Academy to Education General - City Wide,Budget transfer for final SPED reimbursement payments,63021 Plato Learning Academy,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,"$42,200",
881,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Grant Funded Programs Office - City Wide,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,51330 Benefits Pointer,290001 General Salary S Bkt,430224 Title I - District Initiatives,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430224 Title I - District Initiatives,"$42,608",
882,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,69510 Office of Catholic Schools,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$43,240","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
883,19-0724-EX1,Transfer from Capital/Operations - City Wide to Frank W Reilly Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-25101-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,25101 Frank W Reilly Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$43,533",
884,19-0724-EX1,Transfer from Network 11 to Education General - City Wide,Correction of past transfer.,02511 Network 11,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,000309 Imc Charitable Foundation Donation,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,150900 Grants - Supplemental,"$44,067",
885,19-0724-EX1,Transfer from Capital/Operations - City Wide to William J Onahan Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-24761-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,24761 William J Onahan Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$44,117",
886,19-0724-EX1,Transfer from Capital/Operations - City Wide to Capital/Operations - City Wide,Funds Transfer From Award# 2018-488-00-11 To Project# 2019-12150-ADM ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009526 All Other,000000 Default Value,12150 Capital/Operations - City Wide,488 Series 2017H,54125 Services - Professional/Administrative,009522 Cip Management,000000 Default Value,"$44,881",
887,19-0724-EX1,Transfer from Capital/Operations - City Wide to Charles Allen Prosser Career Academy High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-53041-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,53041 Charles Allen Prosser Career Academy High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$44,928",
888,19-0724-EX1,Transfer from Capital/Operations - City Wide to Michele Clark Academic Prep Magnet High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-41051-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,41051 Michele Clark Academic Prep Magnet High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$44,994",
889,19-0724-EX1,Transfer from Capital/Operations - City Wide to Pilsen Elementary Community Academy,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-31141-DEM ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,31141 Pilsen Elementary Community Academy,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$45,000",
890,19-0724-EX1,Transfer from Nutrition Support Services - City Wide to Information & Technology Services,PO for IT consultant.,12050 Nutrition Support Services - City Wide,312 Lunchroom Fund,57940 Miscellaneous Charges,266203 Technical Support,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54125 Services - Professional/Administrative,266203 Technical Support,000000 Default Value,"$45,000",
891,19-0724-EX1,Transfer from Business Diversity to Procurement and Contracts Office,For B2Gnow payment.,12280 Business Diversity,115 General Education Fund,53306 Commodities: Software (Non-Instructional),254001 Financial Reporting & Compliance,000000 Default Value,12210 Procurement and Contracts Office,115 General Education Fund,53306 Commodities: Software (Non-Instructional),257101 Purchasing & Contracts Admin,000000 Default Value,"$45,000",
892,19-0724-EX1,Transfer from Capital/Operations - City Wide to John Fiske Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2018-23221-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23221 John Fiske Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$45,194",
893,19-0724-EX1,Transfer from Ombudsman Chicago- West to Education General - City Wide,Budget adjustment for final SPED reimbursement payment,65015 Ombudsman Chicago- West,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,"$46,050",
894,19-0724-EX1,Transfer from Capital/Operations - City Wide to Jose De Diego Elementary Community Academy,Funds Transfer From Award# 2017-486-00-02 To Project# 2017-31261-WIN ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,31261 Jose De Diego Elementary Community Academy,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$46,301",
895,19-0724-EX1,Transfer from Jose De Diego Elementary Community Academy to Capital/Operations - City Wide,Funds Transfer From Project# 2017-31261-WIN To Award# 2017-486-00-02 ; Change Reason : NA,31261 Jose De Diego Elementary Community Academy,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$46,301",
896,19-0724-EX1,Transfer from Capital/Operations - City Wide to Washington D Smyser Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-25401-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25401 Washington D Smyser Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$46,625",
897,19-0724-EX1,Transfer from Capital/Operations - City Wide to Austin College and Career Academy High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46621-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46621 Austin College and Career Academy High School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$48,357",
898,19-0724-EX1,Transfer from Austin College and Career Academy High School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-46621-SCI To Award# 2019-437-00-07 ; Change Reason : NA,46621 Austin College and Career Academy High School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$48,357",
899,19-0724-EX1,Transfer from Capital/Operations - City Wide to Austin College and Career Academy High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46621-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46621 Austin College and Career Academy High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$48,357",
900,19-0724-EX1,Transfer from Capital/Operations - City Wide to Hiram H Belding Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-22221-ADD ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22221 Hiram H Belding Elementary School,437 CIP Series 2018D,56306 Capitalized Furniture,009531 Additions,000000 Default Value,"$48,499",
901,19-0724-EX1,Transfer from Capital/Operations - City Wide to James Ward Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2018-25751-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,25751 James Ward Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$48,570",
902,19-0724-EX1,Transfer from David G Farragut Career Academy High School to Student Transportation,RITM0243830 budget transfer to purchase a 14 passenger MFSAB Van.,53091 David G Farragut Career Academy High School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,11870 Student Transportation,115 General Education Fund,55005 Property - Equipment,255001 Transportation Administration,000575 Student Based Budgeting,"$49,466",
903,19-0724-EX1,Transfer from School Safety and Security Office to Information & Technology Services,Payment for Student Safety Center to Call Center Project.,10610 School Safety and Security Office,210 Workers' & Unemployment Compensation/Tort,57940 Miscellaneous Charges,266203 Technical Support,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,"$49,980",
