Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
2247,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Bernhard Moos Elementary School",Transfer of funds to correct allocation.,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,24551 Bernhard Moos Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$8,400",
2248,19-1120-EX1,Transfer from Capital/Operations - City Wide to Foster Park Elementary School,Funds Transfer From Award# 2020-488-00-02 To Project# 2020-23261-OLP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23261 Foster Park Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,400",
2249,19-1120-EX1,Transfer from Citywide Student Support and Engagement to Citywide Student Support and Engagement,Transfer to open PO with LPA,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442191 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy20",10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"442191 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy20","$8,429",
2250,19-1120-EX1,Transfer from Capital/Operations - City Wide to Frederick A Douglass Academy High School,Funds Transfer From Award# 2020-488-00-05 To Project# 2020-41061-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,41061 Frederick A Douglass Academy High School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$8,435",
2251,19-1120-EX1,Transfer from Capital/Operations - City Wide to John Fiske Elementary School,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-23221-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,23221 John Fiske Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$8,455",
2252,19-1120-EX1,Transfer from Lionel Hampton Fine & Performing Arts ES to Capital/Operations - City Wide,Funds Transfer From Project# 2020-32021-OPI To Award# 2020-488-00-03 ; Change Reason : NA,32021 Lionel Hampton Fine & Performing Arts ES,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$8,464",
2253,19-1120-EX1,"Transfer from Sports Administration and Facilities Management - City Wide to Sports Administration and Facilities Management - City
Wide",Rental expense not needed from 124 for FY 20,"13737 Sports Administration and Facilities Management - City
Wide",124 School Special Income Fund,57705 Services - Space Rental,150005 High School Sports,000867 Sports Administration Revenue,"13737 Sports Administration and Facilities Management - City
Wide",124 School Special Income Fund,53405 Commodities - Supplies,150005 High School Sports,000867 Sports Administration Revenue,"$8,467",
2254,19-1120-EX1,Transfer from Luke O'Toole Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24801 Luke O'Toole Elementary School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),211001 Attendance & Social Work,433138 Il-Empower (Cohort 19 - Grant 8) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,549",
2255,19-1120-EX1,Transfer from Luke O'Toole Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,24801 Luke O'Toole Elementary School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),211001 Attendance & Social Work,433138 Il-Empower (Cohort 19 - Grant 8) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,549",
2256,19-1120-EX1,Transfer from Capital/Operations - City Wide to Ellen H Richards Career Academy High School,Funds Transfer From Award# 2020-488-00-02 To Project# 2020-53051-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,53051 Ellen H Richards Career Academy High School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,565",
2257,19-1120-EX1,Transfer from Carl Schurz High School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,46281 Carl Schurz High School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",223013 Assessments/Standards,433134 Il-Empower (Cohort 19 - Grant 4) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 041008,,"$8,631","Contingency For Project Expansion
Contingency For Grant Expansion"
2258,19-1120-EX1,Transfer from Carl Schurz High School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,46281 Carl Schurz High School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",223013 Assessments/Standards,433134 Il-Empower (Cohort 19 - Grant 4) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 041008,,"$8,631","Contingency For Project Expansion
Contingency For Grant Expansion"
2259,19-1120-EX1,Transfer from Social and Emotional Learning - City Wide to Social and Emotional Learning - City Wide,Therapists and counseling needed for 10 HTT CPS Schools,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,221001 School Instructional Support Services,511248 Cps Healing Trauma Together Fy19,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,221001 School Instructional Support Services,511248 Cps Healing Trauma Together Fy19,"$8,767",
2260,19-1120-EX1,Transfer from Capital/Operations - City Wide to Louis Pasteur Elementary School,Funds Transfer From Award# 2020-488-00-02 To Project# 2020-24851-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,24851 Louis Pasteur Elementary School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$8,778",
2261,19-1120-EX1,Transfer from Richard Yates Elementary School to Citywide Student Support and Engagement,Pulling back unused grant funds FY19 SCS,25911 Richard Yates Elementary School,115 General Education Fund,51130 Teacher Salaries - Extended Day,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$8,789",
2262,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Back of the Yards IB HS",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,46551 Back of the Yards IB HS,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,000265 International Baccalaureate Program,"$8,800",
2263,19-1120-EX1,"Transfer from Magnet, Gifted and IB Programs to Thomas Kelly High School",FY20 IB Funds to Schools,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,46181 Thomas Kelly High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,000265 International Baccalaureate Program,"$8,800",
2264,19-1120-EX1,Transfer from Counseling and Postsecondary Advising to Counseling and Postsecondary Advising,Postage for the FAFSA Mailing,10850 Counseling and Postsecondary Advising,115 General Education Fund,57940 Miscellaneous Charges,212013 Counseling & Guidance Services,000000 Default Value,10850 Counseling and Postsecondary Advising,115 General Education Fund,53510 Commodities - Postage,212013 Counseling & Guidance Services,000000 Default Value,"$8,821",
2265,19-1120-EX1,Transfer from Ludwig Van Beethoven Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,25931 Ludwig Van Beethoven Elementary School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),119010 Other Instructional Programs,433137 Il-Empower (Cohort 19 - Grant 7) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,836",
2266,19-1120-EX1,Transfer from Ludwig Van Beethoven Elementary School to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,25931 Ludwig Van Beethoven Elementary School,367 Title I - Comprehensive School Reform,53304 Instructional Materials (Digital),119010 Other Instructional Programs,433137 Il-Empower (Cohort 19 - Grant 7) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$8,836",
2267,19-1120-EX1,Transfer from Capital/Operations - City Wide to Durkin Park Elementary School,Funds Transfer From Award# 2020-488-00-07 To Project# 2020-26831-TUS ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253539 Developer Services And Permitting,000000 Default Value,26831 Durkin Park Elementary School,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$8,880",
2268,19-1120-EX1,Transfer from Capital/Operations - City Wide to Frederick Stock Elementary School,Funds Transfer From Award# 2020-488-00-04 To Project# 2020-30081-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,30081 Frederick Stock Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,990",
2269,19-1120-EX1,Transfer from Dyett High School to Capital/Operations - City Wide,Funds Transfer From Project# 2020-66021-OHI To Award# 2020-488-00-03 ; Change Reason : NA,66021 Dyett High School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$8,995",
2270,19-1120-EX1,Transfer from Capital/Operations - City Wide to Walter Henri Dyett High School for the Arts,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-46681-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,46681 Walter Henri Dyett High School for the Arts,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$8,995",
2271,19-1120-EX1,Transfer from Dunne Technology Academy to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,25491 Dunne Technology Academy,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,119010 Other Instructional Programs,433139 Il-Empower (Cohort 19 - Grant 9) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$9,000",
2272,19-1120-EX1,Transfer from Dunne Technology Academy to Education General - City Wide,EXPIRED GRANT - Transfer funding to fund 367 contingency.,25491 Dunne Technology Academy,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,119010 Other Instructional Programs,433139 Il-Empower (Cohort 19 - Grant 9) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$9,000",
2273,19-1120-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds for approved purchase order requests for Nonpublic Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430235 Nonpublic Inst. & Supp. Serv. - Catholic,"$9,000",
