Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
1112,18-0725-EX1,Transfer from Capital/Operations - City Wide to Safety and Security - City Wide,Funds Transfer From Award# 2018-488-00 To 2018-488-00-12,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253543 Parent Award,000000 Default Value,10615 Safety and Security - City Wide,488 Series 2017H,56302 Capitalized Equipment,254612 Security Services,000000 Default Value,"$40,994",
1113,18-0725-EX1,Transfer from Capital/Operations - City Wide to Safety and Security - City Wide,Funds Transfer From Award# 2018-488-00 To 2018-488-00-12,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253543 Parent Award,000000 Default Value,10615 Safety and Security - City Wide,488 Series 2017H,56302 Capitalized Equipment,254612 Security Services,000000 Default Value,"$40,994",
1114,18-0725-EX1,Transfer from Nutrition Support Services - City Wide to Nutrition Support Services - City Wide,Clearing negative pointer line,12050 Nutrition Support Services - City Wide,312 Lunchroom Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000000 Default Value,12050 Nutrition Support Services - City Wide,312 Lunchroom Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$41,588",
1115,18-0725-EX1,Transfer from Capital/Operations - City Wide to Emiliano Zapata Elementary Academy,Funds Transfer From Award# 2017-485-00-02 To Project# 2017-23611-ANX ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,23611 Emiliano Zapata Elementary Academy,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253518 Annex,000000 Default Value,"$41,858",
1116,18-0725-EX1,Transfer from Capital/Operations - City Wide to Newton Bateman Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-22171-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22171 Newton Bateman Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$42,000",
1117,18-0725-EX1,Transfer from Capital/Operations - City Wide to Chicago High School for Agricultural Sciences,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-47091-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,47091 Chicago High School for Agricultural Sciences,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$42,236",
1118,18-0725-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,CTE Entrepreneurship NFTE program management services,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,149014 Product Marketing / Entrepreneurship,474565 Special Student Needs-C. Perkins Fy18,"$43,000",
1119,18-0725-EX1,Transfer from Office of Catholic Schools to Associated Talmud Torah Of,Chicago,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69530 Associated Talmud Torah Of Chicago,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390014 Nonpublic Sup Counseling Services,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$43,000",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs
1120,18-0725-EX1,Transfer from Albert G Lane Technical High School to Capital/Operations - City Wide,LT funds for capital project - Gym/lockers/floors,46221 Albert G Lane Technical High School,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,253507 Capital Project,000388 Cellular Revenue,12150 Capital/Operations - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,252210 Capital Planning Budget,000388 Cellular Revenue,"$44,940",
1121,18-0725-EX1,Transfer from Information & Technology Services to Information & Technology Services,Food for Aspen Change Champion Training,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,12510 Information & Technology Services,115 General Education Fund,53215 Commodities - Purchased Food,009575 Impact,000000 Default Value,"$45,000",
1122,18-0725-EX1,Transfer from Capital/Operations - City Wide to John C Burroughs Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-22481-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,22481 John C Burroughs Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$45,720",
1123,18-0725-EX1,"Transfer from Claremont Academy Elementary School to Science, Technology, Engineering, and Math (STEM) programs",For CLS STEM LAB,31301 Claremont Academy Elementary School,324,54505,221234 500309,,"10871 Science, Technology, Engineering, and Math (STEM)
programs","324 Miscellaneous Federal, State & Local Grants",55005 Property - Equipment,119010 500309,,"$45,779","Miscellaneous Federal, State & Local Grants
Seminar, Fees, Subscriptions, Professional
Memberships
Professional Develop/Curriculum Develp
Magnet Schools Assistance Program (Cpsmsap) Fy18Other Instructional Programs
Magnet Schools Assistance Program (Cpsmsap) Fy18"
1124,18-0725-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,51330 Benefits Pointer,290001 General Salary S Bkt,430207 Title 1 - District Initiatives,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$45,813",
1125,18-0725-EX1,Transfer from Capital/Operations - City Wide to Roger C Sullivan High School,Funds Transfer From Award# 2018-436-00-20 To Project# 2018-46301-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253545 Individual Accommodations,070159 Cff - Silicon Valley Com. Fou. (Capital),46301 Roger C Sullivan High School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253508 Renovations,070159 Cff - Silicon Valley Com. Fou. (Capital),"$46,328",
1126,18-0725-EX1,Transfer from Norman A Bridge Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2017-22321-TUS To Award# 2017-486-00-10 ; Change Reason : NA,22321 Norman A Bridge Elementary School,486 CIT Bond Fund,54125 Services - Professional/Administrative,253520 Temporary Unit,000000 Default Value,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009531 Additions,000000 Default Value,"$47,286",
1127,18-0725-EX1,Transfer from Capital/Operations - City Wide to Hope College Preparatory High School,Funds Transfer From Award# 2018-488-00-03 To Project# 2018-49091-OHI2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,49091 Hope College Preparatory High School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$47,330",
1128,18-0725-EX1,Transfer from Capital/Operations - City Wide to Lazaro Cardenas Elementary School,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-24051-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,24051 Lazaro Cardenas Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$48,415",
1129,18-0725-EX1,Transfer from John H Hamline Elementary School to Capital/Operations - City Wide,Transfer for capital work,23511 John H Hamline Elementary School,115 General Education Fund,54105 Services: Non-technical/Laborer,254101 Asset Management,000575 Student Based Budgeting,12150 Capital/Operations - City Wide,115 General Education Fund,56310 Capitalized Construction,253543 Parent Award,000000 Default Value,"$49,467",
1130,18-0725-EX1,Transfer from Capital/Operations - City Wide to John H Hamline Elementary School,Funds Transfer From Award# 2018-436-00-24 To Project# 2018-23511-OII ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009426 All Other,000041 School Funded Projects (Capital),23511 John H Hamline Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000041 School Funded Projects (Capital),"$49,467",
1131,18-0725-EX1,Transfer from Capital/Operations - City Wide to Rudyard Kipling Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-24081-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,24081 Rudyard Kipling Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$49,844",
1132,18-0725-EX1,Transfer from Capital/Operations - City Wide to Christian Ebinger Elementary School,Funds Transfer From Award# 2017-485-00-11 To Project# 2017-23051-ANX ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,23051 Christian Ebinger Elementary School,485 CIT PayGo Fund,56306 Capitalized Furniture,253518 Annex,000000 Default Value,"$50,000",
1133,18-0725-EX1,Transfer from Capital/Operations - City Wide to John H Vanderpoel Elementary Magnet School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-29311-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,29311 John H Vanderpoel Elementary Magnet School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$50,899",
1134,18-0725-EX1,Transfer from Capital/Operations - City Wide to Friedrich W von Steuben Metropolitan Science HS,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-47081-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,47081 Friedrich W von Steuben Metropolitan Science HS,486 CIT Bond Fund,56302 Capitalized Equipment,253508 Renovations,000000 Default Value,"$51,071",
1135,18-0725-EX1,Transfer from Associated Talmud Torah Of,Chicago to Office of Catholic Schools,69530 Associated Talmud Torah Of Chicago,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430206 Nonpublic Inst. & Supp. Serv. - Jewish,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$51,374",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs
1136,18-0725-EX1,Transfer from Citywide Student Support and Engagement to Citywide Student Support and Engagement,Transfer for new PO,10875 Citywide Student Support and Engagement,334 NCLB Title 1 - Neglected & Delinquent,51300 Regular Position Pointer,290001 General Salary S Bkt,430624 Delinquent Programs Fy18,10875 Citywide Student Support and Engagement,334 NCLB Title 1 - Neglected & Delinquent,54125 Services - Professional/Administrative,211001 Attendance & Social Work,430624 Delinquent Programs Fy18,"$51,522",
1137,18-0725-EX1,Transfer from Facility Opers & Maint - City Wide to Percy L Julian High School,Complete the bid work on the Roof Top Units for cooling,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,46401 Percy L Julian High School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$53,000",
1138,18-0725-EX1,Transfer from Information & Technology Services to Information & Technology Services,Realigning funding to purchase web content management system,12510 Information & Technology Services,115 General Education Fund,54125 Services - Professional/Administrative,266205 Web Services,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,53306 Commodities: Software (Non-Instructional),266205 Web Services,000000 Default Value,"$53,903",
1139,18-0725-EX1,Transfer from Capital/Operations - City Wide to Charles Allen Prosser Career Academy High School,Funds Transfer From Award# 2018-436-00-02 To Project# 2018-53041-OPI-2 ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009526 All Other,050013 Aldermanic Menu Funds,53041 Charles Allen Prosser Career Academy High School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,251392 Repairs & Improvements,050013 Aldermanic Menu Funds,"$54,415",
