Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
946,19-0522-EX1,Transfer from Capital/Operations - City Wide to Marie Sklodowska Curie Metropolitan High School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-53101-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,53101 Marie Sklodowska Curie Metropolitan High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$61,994","203
"
947,19-0522-EX1,Transfer from Capital/Operations - City Wide to Charles Kozminski Elementary Community Academy,Funds Transfer From Award# 2017-486-00-17 To Project# 2019-31151-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,31151 Charles Kozminski Elementary Community Academy,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$62,643",
948,19-0522-EX1,Transfer from Consolidated Pointer Line Unit to Risk Management,Settlement fee.,12690 Consolidated Pointer Line Unit,210 Workers' & Unemployment Compensation/Tort,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,12460 Risk Management,210 Workers' & Unemployment Compensation/Tort,54535 Services - Insurance - General Liability - Claims,231112 Tort Claims - Major Settlements,000000 Default Value,"$63,000",
949,19-0522-EX1,Transfer from Capital/Operations - City Wide to Edmond Burke Elementary School,Funds Transfer From Award# 2017-486-00-17 To Project# 2019-22411-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,22411 Edmond Burke Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$65,913",
950,19-0522-EX1,Transfer from Capital/Operations - City Wide to William G Hibbard Elementary School,Funds Transfer From Award# 2019-436-00-19 To Project# 2019-23801-AUD ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009426 All Other,906001 Cff Chicago Cred Amer-I-Can Fy19,23801 William G Hibbard Elementary School,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253526 Interior Renovation,906001 Cff Chicago Cred Amer-I-Can Fy19,"$70,300",
951,19-0522-EX1,Transfer from Grant Funded Programs Office - City Wide to Information & Technology Services,Transfer for Cityspan,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,12510 Information & Technology Services,332 NCLB Title I Regular Fund,53306 Commodities: Software (Non-Instructional),370005 Non-Public School Pupils Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$72,214",
952,19-0522-EX1,Transfer from Citywide Student Support and Engagement to Education General - City Wide,Return funding to contingency due to reduction in FY19 grant.,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,376803 Truant Alternative Optional Education Fy19,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$72,500",
953,19-0522-EX1,Transfer from Pre-K - 12 Curriculum to Pre-K - 12 Curriculum,Transfer of funds to complete purchase order per A. Ayapan.,10814 Pre-K - 12 Curriculum,115 General Education Fund,53307 Commodities: Software Licenses (Instructional),221011 Improvement Of Instruction,000000 Default Value,10814 Pre-K - 12 Curriculum,115 General Education Fund,53306 Commodities: Software (Non-Instructional),221011 Improvement Of Instruction,000000 Default Value,"$72,791",
954,19-0522-EX1,Transfer from Capital/Operations - City Wide to John F Eberhart Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-23041-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,23041 John F Eberhart Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$73,156",
955,19-0522-EX1,Transfer from Capital/Operations - City Wide to Frank W Gunsaulus Elementary Scholastic Academy,Funds Transfer From Award# 2019-436-00-02 To Project# 2019-29121-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009426 All Other,000041 School Funded Projects (Capital),29121 Frank W Gunsaulus Elementary Scholastic Academy,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,253508 Renovations,000041 School Funded Projects (Capital),"$74,649",
956,19-0522-EX1,Transfer from Capital/Operations - City Wide to Southeast Area Elementary School,Funds Transfer From Award# 2019-437-00-01 To Project# 2019-22631-EXT ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,22631 Southeast Area Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$74,855","205
"
957,19-0522-EX1,Transfer from Office of Catholic Schools to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,390014 Nonpublic Sup Counseling Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,70140 Independent Schools Of Chicago,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430220 Nonpublic Inst. & Supp. Serv. - Independ.,"$75,000",
958,19-0522-EX1,Transfer from Capital/Operations - City Wide to Hawthorne Elementary Scholastic Academy,Funds Transfer From Award# 2019-436-00-18 To Project# 2018-29131-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009426 All Other,"000059 Capital Projects - Miscellaneous School Internal
Accounts",29131 Hawthorne Elementary Scholastic Academy,436 IGA and Other Capital Projects Fund,56310 Capitalized Construction,009522 Cip Management,"000059 Capital Projects - Miscellaneous School Internal
Accounts","$75,474",
959,19-0522-EX1,Transfer from Information & Technology Services to Information & Technology Services,To purchase EpiServer licensing for our Content Management System,12510 Information & Technology Services,115 General Education Fund,54125 Services - Professional/Administrative,266205 Web Services,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,53306 Commodities: Software (Non-Instructional),266205 Web Services,000000 Default Value,"$75,877",
960,19-0522-EX1,Transfer from Capital/Operations - City Wide to Daniel C Beard Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-30051-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,30051 Daniel C Beard Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$78,000","206
"
961,19-0522-EX1,Transfer from Capital/Operations - City Wide to Richard T Crane Medical Preparatory HS,Funds Transfer From Award# 2019-437-00-15 To Project# 2018-46641-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,46641 Richard T Crane Medical Preparatory HS,437 CIP Series 2018D,56310 Capitalized Construction,009559 Boiler/Mechanical,000000 Default Value,"$78,932",
962,19-0522-EX1,Transfer from Citywide Student Support and Engagement to Education General - City Wide,Return funding to contingency due to reduction in FY19 grant.,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,376803 Truant Alternative Optional Education Fy19,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$79,009",
963,19-0522-EX1,Transfer from Capital/Operations - City Wide to Norwood Park Elementary School,Funds Transfer From Award# 2019-437-00-14 To Project# 2019-24711-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,24711 Norwood Park Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$79,453",
964,19-0522-EX1,Transfer from Capital/Operations - City Wide to Logandale Middle School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-41091-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,41091 Logandale Middle School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$81,087",
965,19-0522-EX1,Transfer from Capital/Operations - City Wide to Benito Juarez Community Academy High School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-46421-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,46421 Benito Juarez Community Academy High School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$81,586","207
"
966,19-0522-EX1,Transfer from Capital/Operations - City Wide to John Foster Dulles Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-26141-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,26141 John Foster Dulles Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$82,244",
967,19-0522-EX1,Transfer from Capital/Operations - City Wide to Mancel Talcott Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-25581-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25581 Mancel Talcott Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$84,534",
968,19-0522-EX1,Transfer from Capital/Operations - City Wide to James Madison Elementary School,Funds Transfer From Award# 2017-486-00-17 To Project# 2019-24301-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,24301 James Madison Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$87,700",
969,19-0522-EX1,Transfer from Capital/Operations - City Wide to Arthur E Canty Elementary School,Funds Transfer From Award# 2017-486-00-17 To Project# 2019-22541-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,22541 Arthur E Canty Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$87,927",
970,19-0522-EX1,Transfer from Capital/Operations - City Wide to Stephen F Gale Elementary Community Academy,Funds Transfer From Award# 2017-486-00-17 To Project# 2019-31081-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,31081 Stephen F Gale Elementary Community Academy,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$88,177","208
"
971,19-0522-EX1,Transfer from Capital/Operations - City Wide to John Harvard Elementary School of Excellence,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-23581-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23581 John Harvard Elementary School of Excellence,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$88,933",
972,19-0522-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$89,000",
