Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
791,19-0123-EX1,"
Transfer from Student Support and Engagement to Network 16",Behavioral Health Services and Substance Abuse Services,11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,02661 Network 16,115 General Education Fund,54125 Services - Professional/Administrative,221302 School Development/Intervention,000025 Osse Attendance Project,"$33,293",
792,19-0123-EX1,Transfer from Student Support and Engagement to Network 17,Behavioral Health Services and Substance Abuse Services,11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,02671 Network 17,115 General Education Fund,54125 Services - Professional/Administrative,221302 School Development/Intervention,000025 Osse Attendance Project,"$33,293",
793,19-0123-EX1,Transfer from Capital/Operations - City Wide to John Marshall Metropolitan High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-47041-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,47041 John Marshall Metropolitan High School,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$33,365",
794,19-0123-EX1,Transfer from Consolidated Pointer Line Unit to Inspector General,Adjustment for Non-Union COLA FY19,12690 Consolidated Pointer Line Unit,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,10320 Inspector General,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$34,226",
795,19-0123-EX1,Transfer from Consolidated Pointer Line Unit to Office of Student Health & Wellness,Adjustment for Non-Union COLA FY19,12690 Consolidated Pointer Line Unit,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,14050 Office of Student Health & Wellness,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$34,239","175
"
796,19-0123-EX1,"
Transfer from Education General - City Wide to Network Support",Adjustment for non-union COLA 2019,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000000 Default Value,11110 Network Support,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$34,382",
797,19-0123-EX1,Transfer from Capital/Operations - City Wide to Robert L Grimes Elementary School,Funds Transfer From Award# 2017-486-00-17 To Project# 2018-23461-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,23461 Robert L Grimes Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$34,397",
798,19-0123-EX1,Transfer from Capital/Operations - City Wide to Jonathan Burr Elementary School,Funds Transfer From Award# 2017-486-00-17 To Project# 2018-22471-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,22471 Jonathan Burr Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$34,707",
799,19-0123-EX1,Transfer from Education General - City Wide to Education General - City Wide,Transfer to cover FY19 Program Support,12670 Education General - City Wide,115 General Education Fund,57405 Medicare,419001 Payroll Salvage,000000 Default Value,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$35,000",
800,19-0123-EX1,Transfer from Network 12 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02521 Network 12,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,"$35,023",
801,19-0123-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Hillel Torah",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69595 Hillel Torah,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$35,700",
802,19-0123-EX1,Transfer from Education General - City Wide to Family & Community Engagement Office,Adjustment for non-union COLA 2019,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000000 Default Value,14060 Family & Community Engagement Office,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$35,732",
803,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,52150 Termination Payout of Sick & Vacation Days - ESPs,121401 Early Childhood Special Education Pre-K,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$36,308",
804,19-0123-EX1,Transfer from Innovation and Incubation to Walter Henri Dyett High School for the Arts,Support student transitions from Ace Tech HS,13610 Innovation and Incubation,115 General Education Fund,54125 Services - Professional/Administrative,267983 Research & Evaluation Support Services,000000 Default Value,46681 Walter Henri Dyett High School for the Arts,115 General Education Fund,54125 Services - Professional/Administrative,009546 School Transitions,000575 Student Based Budgeting,"$36,600",
805,19-0123-EX1,Transfer from Capital/Operations - City Wide to Wolfgang A Mozart Elementary School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-24611-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,24611 Wolfgang A Mozart Elementary School,437 EBF-Backed Bonds,56304 Capitalized Software,009517 Sodexo Ifm - Cip,000000 Default Value,"$37,100","177
"
806,19-0123-EX1,"
Transfer from Orr Academy High School to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,28151 Orr Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,147601 Graphic Communications/Graphic Design,474565 Special Student Needs-C. Perkins Fy18,12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$37,470",
807,19-0123-EX1,Transfer from Information & Technology Services to Pre-K - 12 Curriculum,Adjustment of salary costs associated with the transfer of two FTE from ITS to TL,12510 Information & Technology Services,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,10814 Pre-K - 12 Curriculum,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$37,630",
808,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,"57105 Pensions - Employer, Teacher",300006 Early Childhood - Community Services,376669 State Preschool For All Age 3-5 Fy19,"$37,637",
809,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,57305 Hospitalization & Dental Insurance - Employer,227924 Early Childhood - Improvement Of Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$37,725",
810,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,12694 Other Government Funded,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$38,018",
811,19-0123-EX1,Transfer from Capital/Operations - City Wide to Chicago High School for Agricultural Sciences,Funds Transfer From Award# 2018-488-00-08 To Project# 2019-47091-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,47091 Chicago High School for Agricultural Sciences,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$38,719",
812,19-0123-EX1,Transfer from Network 1 to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,02411 Network 1,367 Title I - Comprehensive School Reform,51300 Regular Position Pointer,290001 General Salary S Bkt,433124 Title I School Improvement Grant- (Soss) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,51100 Teacher Salaries - Regular,221080 Aio - Improvement Of Instruction,433124 Title I School Improvement Grant- (Soss) Fy18,"$38,855",
813,19-0123-EX1,Transfer from Capital/Operations - City Wide to Ellen Mitchell Elementary School,Funds Transfer From Award# 2017-486-00-17 To Project# 2018-24511-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,24511 Ellen Mitchell Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$39,238",
814,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,57210 Pensions - ESP Employer,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$39,370",
815,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$39,469",
816,19-0123-EX1,Transfer from Capital/Operations - City Wide to Bowen High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46491-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46491 Bowen High School,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$41,044",
817,19-0123-EX1,Transfer from Early College and Career - City Wide to Gurdon S Hubbard High School,CTE Web Development Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46341 Gurdon S Hubbard High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140004 Cte - Business Systems,474566 Special Student Needs-C. Perkins Fy19,"$41,273",
