Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
696,19-0828-EX1,Transfer from Title I and School Improvement Programs to Isabelle C O'Keeffe Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
24751 Isabelle C O'Keeffe Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$12,330",
697,19-0828-EX1,Transfer from Social and Emotional Learning - City Wide to Social and Emotional Learning - City Wide,Aligning to amended grant budget,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,511248 Cps Healing Trauma Together Fy19,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,221001 School Instructional Support Services,511248 Cps Healing Trauma Together Fy19,"$12,333",
698,19-0828-EX1,Transfer from Title I and School Improvement Programs to Kelvyn Park High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
46191 Kelvyn Park High School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$12,340",
699,19-0828-EX1,Transfer from Talent Office to John H Hamline Elementary School,FY19 DLOS funds remaining,11010 Talent Office,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,262005 Educator Effectiveness,"542133 Distributed Leadership In Opportunity School (Dlos)
Fy19",23511 John H Hamline Elementary School,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,"542133 Distributed Leadership In Opportunity School (Dlos)
Fy19","$12,500",
700,19-0828-EX1,Transfer from Title I and School Improvement Programs to Roswell B Mason Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
24381 Roswell B Mason Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$12,500",
701,19-0828-EX1,Transfer from Adlai E Stevenson Elementary School to Citywide Student Support and Engagement,Aligning to approved SCS Summer Budget,25471 Adlai E Stevenson Elementary School,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$12,520",
702,19-0828-EX1,Transfer from Title I and School Improvement Programs to Edward Tilden Career Community Academy HS,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
53121 Edward Tilden Career Community Academy HS
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
211001 Attendance & Social Work
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$12,600",
703,19-0828-EX1,Transfer from Title I and School Improvement Programs to Christian Fenger Academy High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19
Amount: $12,622","Transfer To:
46111 Christian Fenger Academy High School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,,
704,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Methodist Youth Services,Transfer funds to process approved purchase order requests for Neglected sites,12625 Grant Funded Programs Office - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,430525 Neglected Programs Fy19,69087 Methodist Youth Services,334 NCLB Title 1 - Neglected & Delinquent,54125 Services - Professional/Administrative,125008 Title I - Neglected & Delinquent Programs,430525 Neglected Programs Fy19,"$12,725",
705,19-0828-EX1,Transfer from Title I and School Improvement Programs to John Milton Gregory Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
23441 John Milton Gregory Elementary School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$12,760",
706,19-0828-EX1,Transfer from Diverse Learner Related Services Providers - City Wide to Diverse Learner Supports & Services,Transfer to Cover Bucket Expenses for Interim SPED Director Position,11675 Diverse Learner Related Services Providers - City Wide,114 Special Education Fund,53305 Instructional Materials (Non-Digital),214301 Psychological Services,000000 Default Value,11610 Diverse Learner Supports & Services,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$12,800",
707,19-0828-EX1,Transfer from Early College and Career - City Wide to Legal Prep Charter Academy,"Equipment for CTE Law Program at Legal Prep Charter (6000), Supplies for CTE Law Program at Legal Prep Charter (5500), Student
Transportation for CTE Law Program at Legal Prep Charter (1419).",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,66641 Legal Prep Charter Academy,369 Title I - School Improvement Carl Perkins,54320 Student Tuition - Charter Schools,113096 Cte Law And Public Safety,474566 Special Student Needs-C. Perkins Fy19,"$12,919",
708,19-0828-EX1,Transfer from Title I and School Improvement Programs to William J Bogan High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
46041 William J Bogan High School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
211001 Attendance & Social Work
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$13,000",
709,19-0828-EX1,Transfer from Title I and School Improvement Programs to Edwin G. Foreman College and Career Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
46131 Edwin G. Foreman College and Career Academy
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$13,020",
710,19-0828-EX1,Transfer from Title I and School Improvement Programs to Joseph E Gary Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19","Transfer To:
23311 Joseph E Gary Elementary School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
223013 Assessments/Standards
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,"$13,122",
711,19-0828-EX1,Transfer from YCCS-Dr. Pedro Albizu Campos Puerto Rican HS to Youth Connection Charter School (YCCS),FY19 Il-Empower Charter Tuition Payments,66615 YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$13,300",
712,19-0828-EX1,Transfer from Title I and School Improvement Programs to George F Cassell Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19","Transfer To:
22651 George F Cassell Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,,,,,,"$13,300",
713,19-0828-EX1,Transfer from Law Office to Education General - City Wide,Reversal of transaction 20200005324,10210 Law Office,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,000323 R4 Box Removal,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,905000 Grants From Children First Fund,"$13,346",
714,19-0828-EX1,Transfer from Title I and School Improvement Programs to Eli Whitney Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19","Transfer To:
25841 Eli Whitney Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,"$13,377",
715,19-0828-EX1,Transfer from Diverse Learner Supports & Services to Education General - City Wide,Sweep of overallocated sub coverage funds,11610 Diverse Learner Supports & Services,220 Federal Special Education IDEA Programs,51330 Benefits Pointer,290001 General Salary S Bkt,462073 Lea Flowthru Instruction,12670 Education General - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$13,392",
716,19-0828-EX1,Transfer from Title I and School Improvement Programs to Title I and School Improvement Programs,"Reload of FY19 IL-Empower funds for summer use, which concludes on August 31st 2019. Additionally funds taken from
",,,,,,,,,,,,
13740,19-0828-EX1,367.54320.221011.433131 to account for funds available for spend.,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54320 Student Tuition - Charter Schools
221011 Improvement Of Instruction
433132 Il-Empower (Cohort 19 - Grant 2) Fy19",,,,,,13740 Title I and School Improvement Programs,367 Title I - Comprehensive School Reform,54125 Services - Professional/Administrative,221011 Improvement Of Instruction,433131 Il-Empower (Cohort 19 - Grant 1) Fy19,"$13,398",
