Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
985,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to St Nicholas Cathedral School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69210 St Nicholas Cathedral School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370015 Federal - Idea Nonpublic (Catholic),462072 Lea Flowthru Instruction - Nonpublic,"$18,040",
986,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Christ The King School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69073 Christ The King School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370015 Federal - Idea Nonpublic (Catholic),462072 Lea Flowthru Instruction - Nonpublic,"$18,040",
987,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Cesar E Chavez Multicultural Academic Center ES,CSI- FY19 RC salary,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19",25151 Cesar E Chavez Multicultural Academic Center ES,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,297920 Other Government Funded - Support Services,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19","$18,160",
988,18-1024-EX1,Transfer from Edmond Burke Elementary School to Education General - City Wide,Sweep excess grant funds to contingency,22411 Edmond Burke Elementary School,367 Title I - Comprehensive School Reform,51330 Benefits Pointer,290001 General Salary S Bkt,424064 Sig - Burke (Cohort 5) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$18,167",
989,18-1024-EX1,Transfer from Capital/Operations - City Wide to Daniel Hale Williams Prep School of Medicine,Funds Transfer From Award# 2019-437-00-20 To Project# 2019-55161-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009513 Fs O&M Cip,000000 Default Value,55161 Daniel Hale Williams Prep School of Medicine,437 EBF-Backed Bonds,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$18,345",
990,18-1024-EX1,Transfer from Claremont Academy Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-31301-ICR To Award# 2017-485-00-11 ; Change Reason : NA,31301 Claremont Academy Elementary School,485 CIT PayGo Fund,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,"$18,423",
991,18-1024-EX1,Transfer from Capital/Operations - City Wide to William Howard Taft High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-46311-OHI-2 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,46311 William Howard Taft High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$18,600",
992,18-1024-EX1,Transfer from Youth Connection Charter School (YCCS) to Little Black Pearl Art and Design Academy,Correcting budget load for FY18 value,66101 Youth Connection Charter School (YCCS),332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,63161 Little Black Pearl Art and Design Academy,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,"$18,639",
993,18-1024-EX1,Transfer from Capital/Operations - City Wide to Frederic Chopin Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-22721-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,22721 Frederic Chopin Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$18,915",
994,18-1024-EX1,Transfer from Arts to Arts,Transfer of funds for Art Instruction Specialist,10890 Arts,115 General Education Fund,54125 Services - Professional/Administrative,113034 Performing & Creative Arts,000000 Default Value,10890 Arts,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$19,000",
995,18-1024-EX1,Transfer from Capital/Operations - City Wide to Lazaro Cardenas Elementary School,Funds Transfer From Award# 2017-485-00-01 To Project# 2018-24051-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253544 Child Award,000000 Default Value,24051 Lazaro Cardenas Elementary School,485 CIT PayGo Fund,56302 Capitalized Equipment,253508 Renovations,000000 Default Value,"$19,026",
996,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Education General - City Wide,Transfer available funding to contingency.,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442166 21st Century Community Learning Centers - (Cohort
15-Grant 2) Fy18",12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$19,353",
997,18-1024-EX1,Transfer from John Fiske Elementary School to Education General - City Wide,10th Day Enrollment Adjustment,23221 John Fiske Elementary School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,119004 Other General Charges,000000 Default Value,"$19,448",
998,18-1024-EX1,Transfer from Capital/Operations - City Wide to Walt Disney Magnet Elementary School,Funds Transfer From Award# 2015-427-00-03 To Project# 2019-29401-OLP ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253508 Renovations,000000 Default Value,29401 Walt Disney Magnet Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$19,560",
999,18-1024-EX1,Transfer from Capital/Operations - City Wide to Bowen High School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-46491-OHI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,46491 Bowen High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$19,631",
1000,18-1024-EX1,Transfer from Gage Park High School to Education General - City Wide,Transfer available funding to contingency.,46141 Gage Park High School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$19,775",
1001,18-1024-EX1,Transfer from Capital/Operations - City Wide to Edward White Elementary Career Academy,Funds Transfer From Award# 2015-427-00-03 To Project# 2019-26431-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253508 Renovations,000000 Default Value,26431 Edward White Elementary Career Academy,427 CIP Series 2016B,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$19,840",
1002,18-1024-EX1,Transfer from Arts to Arts,Transfer of funds for Art Instruction Specialist,10890 Arts,115 General Education Fund,54125 Services - Professional/Administrative,320020 Other After Schools Programs,000000 Default Value,10890 Arts,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$20,000",
1003,18-1024-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,CTE Chicago Builds Program Support,13727 Early College and Career - City Wide,115 General Education Fund,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,000389 Cte Programs,13727 Early College and Career - City Wide,115 General Education Fund,54125 Services - Professional/Administrative,221051 Cte - Instructional Support,000389 Cte Programs,"$20,000",
1004,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to GFP/Other Private Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69103 GFP/Other Private Schools,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$20,080",
1005,18-1024-EX1,Transfer from Department of Personalized Learning to Perkins Bass Elementary School,Transfer of funds for EDTech Licenses for SY18-19,10825 Department of Personalized Learning,332 NCLB Title I Regular Fund,53307 Commodities: Software Licenses (Instructional),119070 Personalized Learning Instruction,430224 Title I - District Initiatives,22161 Perkins Bass Elementary School,332 NCLB Title I Regular Fund,53307 Commodities: Software Licenses (Instructional),119070 Personalized Learning Instruction,430224 Title I - District Initiatives,"$20,300",
1006,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Edward Tilden Career Community Academy HS,CSI FY19 - Vendor Services for after school programming,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19",53121 Edward Tilden Career Community Academy HS,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19","$20,613",
1007,18-1024-EX1,Transfer from Capital/Operations - City Wide to Hope Institute Learning Academy,Funds Transfer From Award# 2018-488-00-08 To Project# 2018-63031-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,63031 Hope Institute Learning Academy,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$20,736",
1008,18-1024-EX1,Transfer from Horace Mann Elementary School to Education General - City Wide,Sweep excess grant funds to contingency,24331 Horace Mann Elementary School,367 Title I - Comprehensive School Reform,51320 Bucket Position Pointer,290001 General Salary S Bkt,424067 Sig - Mann (Cohort 5) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$20,923",
1009,18-1024-EX1,"Transfer from Teaching and Learning Office to Science, Technology, Engineering, and Math (STEM) programs",Transfer of funds for network refresh positions.,10810 Teaching and Learning Office,115,57940,230010 000000,,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$21,000","General Education Fund
Miscellaneous Charges
Administrative Support
Default Value"
1010,18-1024-EX1,Transfer from James G Blaine Elementary School to Early Childhood Development - City Wide,Transfer to return funds to budget line per D. Lee,22261 James G Blaine Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,"$21,000",
